19.475
24.599999999999998
23.500000000000004
21.900000000000002
21.175
20.650000000000002
18.7
24.724999999999998
28.7
45.6
55.150000000000006
100.85
134.425
134.625
132.5
121.67500000000001
139.05
153.47500000000002
148.22500000000002
155.75
161.45
166.875
158.85
171.175
169.175
163.325
160.475
146.325
131.225
152.975
180.925
183.45
178.875
184.02499999999998
182.625
184.47500000000002
188.975
193.2
193.85000000000002
152.04999999999998
170.175
150.1
153.8
173.225
198.2
197.125
198.0
197.6
198.4
198.8
199.0
198.45
198.975
198.85
191.65
181.525
184.20000000000002
187.375
194.925
196.95
